NO	X	Y	Year
3881	-25.53978	37.8085	1946.994624
3882	-88.43977	37.81385	1981.669355
3883	29.11497	37.8148	1950.086022
3884	-25.5209	37.81833	1946.919355
3885	-25.52158	37.81887	1928.05914
3886	-25.5148137	37.8210369	1921.599462
3887	20.811434	37.838448	1920.55914
3888	-111.4414389	37.848637	1984
3889	27.842	37.856	1950.002688
3890	-111.3574	37.86618	1984.475806
3891	112.57	37.87	1928.836022
3892	-121.9118696	37.91322504	1903
3893	-118.8836474	37.93311251	1998
3894	-121.2628075	37.93468447	1900
3895	23.64052	37.93635	1928.715054
3896	23.6333333	37.9405556	1926.836022
3897	-104.838	37.942	1975.715054
3898	23.6469832	37.9429857	1913.639785
3899	23.653	37.944	1926.564516
3900	110.98468	37.958767	1900
3901	109.288658	37.96067	1928
3902	-120.242	37.962	1959.002688
3903	-120.2371	37.96585	1959.521505
3904	23.62404	37.97343	1929.709677
3905	106.194992	37.982285	1930
3906	23.7275388	37.9838096	1913.66129
3907	-105.906	37.995	1977.08871
3908	-108.3992203	38.00387624	1979
3909	-108.044	38.008	1977.510753
3910	-108.4048	38.01131	1961.594086
3911	110.489342	38.02248	1926
3912	-119.9474287	38.02470033	1959
3913	-108.3966	38.02862	1966.586022
3914	-108.4076	38.03295	1975.548387
3915	58.18	38.06	1927.564516
3916	-103.2251	38.06715	1982.599462
3917	-106.2772908	38.07657599	1977
3918	46.29	38.081	1940.053763
3919	-106.139	38.086	1984.801075
3920	-105.3601172	38.09875656	1975
3921	21.883173	38.141236	1926.599462
3922	114.567619	38.142471	1917
3923	-104.5082569	38.16543735	1985
3924	100.247734	38.174114	1860
3925	20.5692179	38.1753675	1925.860215
3926	15.5540152	38.1938137	1922.551075
3927	48.295	38.246	1950.037634
3928	21.734574	38.2466395	1922.314516
3929	140.336	38.252	1950.198925
3930	-104.633	38.267	1985.841398
3931	-101.301	38.273	1970.446237
3932	109.749901	38.291962	1930
3933	140.8722	38.3158	1950.198925
3934	141.4696	38.3226	1950.965054
3935	-113.2355069	38.35314322	1936
3936	38.309	38.355	1950.086022
3937	26.1310056	38.3681824	1893.282258
3938	26.139	38.373	1926.223118
3939	113.83654	38.374374	1918
3940	100.756195	38.384632	1963
3941	-28.2519641	38.3997677	1922.905914
3942	-108.2675291	38.40140043	1991
3943	-105.588	38.404	1973.419355
3944	112.732719	38.408401	1918
3945	27.15408	38.41056	1950.002688
3946	77.251137	38.417053	1894
3947	-122.71	38.44	1929.69086
3948	111.120743	38.465328	1902
3949	-121.3184265	38.46550656	1901
3950	-105.4344509	38.46866634	1976
3951	-107.874	38.48	1979.502688
3952	-28.37769	38.48369	1928.002688
3953	112.951988	38.486794	1918
3954	27.69982	38.5068	1946.072581
3955	-28.7110539	38.5221915	1922.922043
3956	-28.62737	38.52786	1926.58871
3957	-122.8878053	38.5281525	1936
3958	-28.6299812	38.5348447	1921.677419
3959	-76.97056	38.53769	1989.712366
3960	21.075	38.54	1927.293011
3961	-92.1904	38.57555	1982.626344
3962	-28.6964752	38.5912552	1908.610215
3963	108.842155	38.594749	1910
3964	-92.57	38.637	1927.521505
3965	-97.984829	38.657583	1921.706989
3966	-27.22687	38.66139	1945.669355
3967	-27.22618	38.66139	1940.836022
3968	111.566139	38.70155	1918
3969	-27.2205771	38.7216415	1908.502688
3970	-9.1393366	38.7222524	1899.626344
3971	113.251274	38.722881	1918
3972	112.720161	38.727619	1918
3973	-27.21313	38.72891	1940.669355
3974	-9.13	38.73	1917.002688
3975	35.479	38.731	1950.086022
3976	-9.118652	38.73695	1926.002688
3977	-106.1914329	38.75067997	1959
3978	-108.0704	38.7581	1996.629032
3979	-120.5175223	38.7752063	1937
3980	101.086952	38.779854	1957
3981	-120.5832	38.78192	1980.755376
3982	-106.1774	38.78406	1988.435484
3983	94.355858	38.803463	1950
3984	28.14697	38.80547	1950.002688
3985	106.691422	38.810715	1931
3986	121.261902	38.816383	1911
3987	121.273674	38.817165	1921
3988	110.493584	38.820889	1928
3989	-104.5176529	38.8277392	1978
3990	0.099971	38.84176	1928.336022
3991	-107.8564984	38.85890887	1996
3992	-119.6085838	38.90468246	1978
3993	111.833519	38.908955	1918
3994	121.61042	38.917782	1911
3995	121.4676	38.94446	1927.155914
3996	20.7517155	38.9592649	1922.104839
3997	59.5	38.97	1927.564516
3998	1.301494	38.98276	1966.290323
3999	112.294846	38.998783	1918
4000	-108.4670195	39.01281363	2005
4001	111.076347	39.017826	1931
4002	-121.5581	39.02005	1970.545699
4003	111.070953	39.029251	1932
4004	-120.7101907	39.06026787	1936
4005	112.943542	39.063816	1918
4006	21.824312	39.074208	1927.336022
4007	117.16	39.08	1950.112903
4008	117.21	39.08	1927.392473
4009	112.190109	39.08651	1918
4010	107.978745	39.091148	1928
4011	-120.0407	39.09277	1936.561828
4012	-120.9531	39.09623	1983.61828
4013	26.552	39.104	1926.61828
4014	26.5572747	39.1067382	1927.607527
4015	121.708649	39.106743	1911
4016	-105.7086981	39.11561621	2004
4017	39.5333	39.1167	1950.086022
4018	-122.7393	39.1258	1979.497312
4019	117.190971	39.138371	1911
4020	21.65	39.14	1927.586022
4021	118.417532	39.157259	1934.389785
4022	-119.766	39.165	1940.298387
4023	113.266815	39.188885	1918
4024	-104.5377	39.21869	1968.432796
4025	-104.1306718	39.28030153	1967
4026	-9.157019	39.29817	1930.002688
4027	-9.157276	39.29831	1926.747312
4028	112.422653	39.315395	1918
4029	8.525	39.319	1935.002688
4030	-111.13	39.32	1939.927419
4031	106.827	39.32	1928.723118
4032	-105.6226	39.35129	1982.58871
4033	22.942159	39.3621896	1916.744624
4034	-105.8003	39.37725	1981.290323
4035	111.133415	39.380505	1918
4036	122.157803	39.401455	1924
4037	29.9865	39.42227	1950.002688
4038	114.230476	39.438984	1918
4039	111.492012	39.440403	1918
4040	-114.8947384	39.44083824	1986
4041	75.998665	39.459442	1902
4042	-0.3762881	39.4699075	1922.798387
4043	-77.39857422	39.47146477	1959
4044	-5.877686	39.48179	1929.943548
4045	112.826706	39.516964	1918
4046	112.282455	39.521477	1918
4047	113.183044	39.561943	1918
4048	109.735825	39.572315	1907
4049	2.644615	39.57711	1932.36828
4050	-120.505323	39.57770348	1980
4051	-105.079	39.578	1968.903226
4052	-105.2420837	39.57943811	1981
4053	-105.8681	39.58184	1978.677419
4054	-107.8989386	39.59214176	1985
4055	19.888	39.60992	1928.870968
4056	19.9216777	39.6242621	1928.459677
4057	94.306374	39.625969	1956
4058	118.197449	39.637508	1908
4059	-105.5976	39.64073	1966.451613
4060	110.871826	39.643551	1902
4061	9.136	39.645	1935.002688
4062	141.449	39.648	1950.236559
4063	-121.5929039	39.66214976	1986
4064	113.686928	39.696617	1918
4065	75.191742	39.7019	1935
4066	-91.36	39.71	1928.454301
4067	-107.946	39.74	1968.432796
4068	-104.9263	39.74627	1967.002688
4069	37.018	39.748	1950.002688
4070	-104.8751379	39.75959571	1968
4071	114.274406	39.760788	1918
4072	116.4551	39.77477	1910.002688
4073	30.519	39.784	1950.502688
4074	109.996941	39.812969	1918
4075	113.097672	39.826656	1918
4076	108.722328	39.839981	1928
4077	119.418365	39.86105	1911
4078	-104.3345838	39.86744681	2014
4079	38.776	39.898	1928.69086
4080	41.292	39.904	1950.086022
4081	111.675789	39.909023	1917
4082	116.368393	39.92474	1911
4083	32.853	39.929	1950.086022
4084	-117.0270816	39.93211697	2006
4085	32.84225	39.95712	1928.747312
4086	-0.261	39.964	1950.352151
4087	-108.2175196	39.97100661	1967
4088	112.455864	39.986885	1918
4089	112.703011	39.998661	1918
4090	-120.8386478	40.00212063	1970
4091	119.745262	40.005203	1911
4092	-104.644	40.072	1981.110215
4093	-108.806	40.086	1967.951613
4094	-105.3580496	40.08937455	1957
4095	113.287514	40.09259	1918
4096	-105.3397	40.09803	1993.314516
4097	114.162338	40.113449	1918
4098	-111.6683744	40.11765603	1982
4099	-109.5158005	40.12271632	2006
4100	34.844	40.174	1931.836022
4101	29.075	40.196	1950.002688
4102	111.148521	40.277309	1902
4103	36.563	40.306	1950.002688
4104	107.001434	40.325977	1917
4105	120.332893	40.32872	1911
4106	113.748497	40.362457	1918
4107	111.825005	40.379211	1917
4108	122.357803	40.401455	1899
4109	110.030144	40.405083	1917
4110	-3.698273	40.4114	1927.884409
4111	-3.695526	40.41768	1950.217742
4112	114.08374	40.418266	1918
4113	118.043724	40.421761	1918
4114	110.238243	40.431274	1917
4115	113.156235	40.439693	1917
4116	-113.1250406	40.45026958	1983
4117	124.066193	40.458916	1911
4118	49.8999	40.46367	1963.497312
4119	17.243	40.467	1937.223118
4120	-121.6779	40.517	1965.723118
4121	17.58	40.524	1935.002688
4122	112.488388	40.528152	1917
4123	-112.3081	40.55111	1983.438172
4124	-3.62463	40.55816	1931.755376
4125	33.621	40.607	1950.086022
4126	-108.20375	40.61339337	1977
4127	120.706444	40.619038	1911
4128	17.94	40.633	1935.002688
4129	22.453	40.634	1935.825269
4130	22.9444191	40.6400629	1914.706989
4131	46.37	40.65	1931.08871
4132	46.36964	40.65292	1931.08871
4133	122.402672	40.656883	1899
4134	-119.6565333	40.65863965	1980
4135	109.841026	40.663372	1917
4136	-105.4619788	40.66513516	1993
4137	-111.9175955	40.66618418	1974
4138	122.24	40.67	1927.696237
4139	122.226913	40.672165	1901
4140	-123.8637213	40.69899828	1986
4141	-123.9093	40.70563	1986.615591
4142	111.125496	40.715874	1917
4143	108.652481	40.720699	1902
4144	31.612	40.739	1950.002688
4145	14.4509125	40.7540553	1921.80914
4146	120.844154	40.755466	1911
4147	107.410851	40.755932	1941
4148	-122.0363525	40.75840139	1965
4149	29.923	40.774	1950.002688
4150	-111.937	40.77534	1974.645161
4151	-121.9702	40.77638	1970.459677
4152	29.84711	40.7951	1950.502688
4153	114.881279	40.8111	1929
4154	111.668076	40.817913	1917
4155	111.76	40.82	1928.502688
4156	-96.67557	40.8216	1975.701613
4157	140.755009	40.825	1950.483871
4158	14.2681244	40.8517746	1901.685484
4159	113.888443	40.879555	1917
4160	107.138138	40.886856	1941
4161	-109.5106526	40.88889889	1991
4162	14.261485	40.8922073	1925.674731
4163	14.332644	40.901975	1929.741935
4164	112.562851	40.904991	1917
4165	24.2547455	40.9156544	1926.905914
4166	24.412866	40.937607	1920.513441
4167	-4.109917	40.94308	1950.274194
4168	116.187996	40.95657	1888
4169	40.86914	40.95916	1950.086022
4170	37.876	40.984	1950.086022
4171	27.516664	40.984691	1950.002688
4172	39.718	41.001	1950.086022
4173	28.78982	41.01213	1950.002688
4174	110.055099	41.028446	1917
4175	28.95129	41.02942	1926.637097
4176	28.95129	41.02951	1926.413978
4177	28.97369	41.02964	1950.002688
4178	28.92756	41.03617	1950.002688
4179	28.99326	41.05748	1950.086022
4180	111.451553	41.091076	1917
4181	108.266449	41.099667	1917
4182	121.128899	41.118702	1911
4183	123.423553	41.157188	1911
4184	-8.6291053	41.1579438	1899.626344
4185	122.092667	41.163433	1911
4186	-8.7024319	41.1866381	1899.830645
4187	112.625908	41.272423	1917
4188	-111.9012	41.27574	1983.438172
4189	-5.623026	41.28184	1933.134409
4190	108.07103	41.290245	1917
4191	124.119125	41.300987	1911
4192	-104.6907562	41.30627158	1982
4193	-105.5954	41.3116	1982.475806
4194	-122.314	41.316	1965.002688
4195	2.159	41.358	1931.768817
4196	2.1164942	41.3661865	1931.642473
4197	2.118988	41.36702	1931.655914
4198	2.1734035	41.3850639	1902.543011
4199	33.783	41.389	1950.086022
4200	-87.359	41.418	1965.637097
4201	27.596	41.446	1928.69086
4202	113.178673	41.452526	1917
4203	-87.35172	41.45591	1936.481183
4204	31.799	41.456	1950.002688
4205	-113.0802639	41.52225472	1994
4206	111.69397	41.522804	1917
4207	122.743942	41.5303	1911
4208	121.230965	41.531277	1911
4209	-124.022	41.534	1977.543011
4210	-120.7206443	41.58434455	1947
4211	-122.5364982	41.58840725	1941
4212	-120.7233	41.60312	1959.002688
4213	34.93103	41.66881	1950.086022
4214	26.562	41.682	1950.002688
4215	-122.5415	41.68522	1978.341398
4216	122.109085	41.689594	1911
4217	125.030746	41.728027	1911
4218	44.75	41.73	1926.586022
4219	94.03	41.76	1928.424731
4220	140.744	41.787	1927.276882
4221	123.413612	41.801746	1911
4222	123.43	41.81	1946.086022
4223	-87.8211314	41.84349601	2009
4224	123.79068	41.847973	1911
4225	-88.3057	41.8491	1932.830645
4226	-88.31	41.85	1939.505376
4227	114.607956	41.85154	1949
4228	118.699829	41.925629	1947
4229	-116.1804	41.92885	1992.586022
4230	12.50244	41.95132	1929.733871
4231	8.662	41.961	1945.373656
4232	115.079018	41.991783	1887
4233	122.822037	41.993164	1911
4234	21.42334	42.01665	1950.040323
4235	-78.13	42.03	1945.669355
4236	9.0128926	42.0396042	1945.384409
4237	-95.712	42.048	1940.094086
4238	-104.3539062	42.09031404	2004
4239	140.574009	42.102	1927.755376
4240	9.085693	42.15526	1945.373656
4241	119.555862	42.196064	1947
4242	-8.7207268	42.2405989	1927.884409
4243	115.99929	42.251862	1957
4244	-83.84246756	42.25767053	1901
4245	118.9394	42.27832	1946.897849
4246	119.897385	42.285435	1932
4247	123.842583	42.2994	1911
4248	114.994797	42.306911	1917
4249	-2.246704	42.30982	1928.895161
4250	119.145279	42.350391	1946
4251	-71.06438	42.35956	1976.290323
4252	-72.50427	42.36514	1931.645161
4253	121.612923	42.382393	1946
4254	122.530724	42.382694	1911
4255	123.407364	42.504414	1911
4256	124.036263	42.538334	1911
4257	-78.47938	42.56749	1977.908602
4258	-116.163751	42.57964147	1992
4259	123.759094	42.615166	1911
4260	125.852173	42.651062	1910
4261	125.524994	42.673134	1910
4262	-121.6467401	42.68089558	1977
4263	121.763756	42.729641	1922
4264	-121.7285	42.73087	1983.432796
4265	124.714561	42.736885	1911
4266	123.345963	42.74342	1911
4267	112.651428	42.743828	1942
4268	-105.3836	42.75785	1987.645161
4269	94.553	42.77	1927.755376
4270	124.11335	42.77858	1911
4271	-120.3835378	42.78663083	1934
4272	120.655113	42.844898	1922
4273	116.361	42.848	1933.018817
4274	125.145103	42.916023	1910
4275	119.02121	42.932537	1947
4276	122.349602	42.949223	1927
4277	-85.75524	42.9731	1952.956989
4278	-107.5122	43.02071	1950.134409
4279	-112.44	43.03	1930.862903
4280	131.960436	43.13	1926.986559
4281	5.927	43.133	1932.989247
4282	124.375946	43.160912	1941
4283	-107.721	43.164	1928.572581
4284	-124.0635186	43.17111754	1977
4285	141.004	43.194	1950.260753
4286	-112.3899565	43.21096109	1991
4287	-123.1668559	43.27475635	1987
4288	5.304357	43.275017	1901.518817
4289	5.385	43.285	1930.658602
4290	126.008	43.292	1950.002688
4291	5.36978	43.296482	1902.508065
4292	125.296852	43.342579	1910
4293	5.4402633	43.3512872	1925.784946
4294	128.226364	43.364571	1910
4295	-124.212	43.371	1977.556452
4296	124.215744	43.390862	1910
4297	104.648	43.462	1990.645161
4298	45.35156	43.48481	1926.919355
4299	-112.036	43.491	1968.817204
4300	123.501907	43.510513	1910
4301	16.47808	43.51274	1929.120968
4302	125.664986	43.522305	1910
4303	142.6465	43.53262	1950.370968
4304	121.302628	43.596962	1928
4305	122.260567	43.612915	1918
4306	122.24	43.65	1927.002688
4307	111.973129	43.652412	1901
4308	127.337006	43.723206	1910
4309	-1.056	43.727	1931.002688
4310	119.674973	43.795147	1948
4311	-120.52	43.81	1958.266129
4312	28.583	43.822	1979.002688
4313	126.55986	43.84874	1910
4314	113.641434	43.85218	1917
4315	-116.505	43.875	1940.44086
4316	120.085258	43.877075	1928
4317	125.316925	43.884289	1910
4318	-107.6865457	43.90339189	1978
4319	-121.2262918	43.90803212	1995
4320	-110.5942299	43.92615624	2008
4321	24.59953	43.93797	1940.147849
4322	4.829671	43.94557	1921.860215
4323	-107.5562	43.95328	1978.919355
4324	3.204575	43.97318	1931.83871
4325	124.637283	44.03825	1910
4326	119.25666	44.048462	1948
4327	-116.3881308	44.05583057	1940
4328	131.117065	44.059315	1921
4329	-120.6299	44.11914	1934.376344
4330	123.308022	44.126396	1919
4331	-120.3556947	44.13585615	2012
4332	87.981	44.153	1939.481183
4333	86.898094	44.184921	1901
4334	118.509995	44.191788	1947
4335	123.979965	44.273006	1910
4336	86.216721	44.301617	1901
4337	20.83008	44.32385	1950.040323
4338	129.462357	44.344406	1911
4339	126.942276	44.406239	1910
4340	8.883	44.413	1935.002688
4341	125.173248	44.429775	1910
4342	26.10626	44.43574	1940.147849
4343	17.70996	44.44162	1950.040323
4344	26.06172	44.44329	1940.147849
4345	26.19141	44.44947	1940.147849
4346	-100.2832	44.49651	1950.126344
4347	125.704826	44.533142	1910
4348	120.901558	44.554901	1947
4349	2.249	44.56	1931.827957
4350	129.383301	44.57312	1921
4351	-116.678	44.577	1961.577957
4352	82.884605	44.606071	1952
4353	-121.1735159	44.6237741	1982
4354	17.189	44.765	1950.040323
4355	20.47852	44.77014	1950.040323
4356	123.077423	44.806793	1928
4357	65.52143	44.84126	1990.698925
4358	-104.14	44.87	1934.556452
4359	119.828	44.899	1934.790323
4360	127.151215	44.917561	1911
4361	-113.9315484	44.9337	1968
4362	126.020477	44.984051	1910
4363	124.019287	45.00539	1932
4364	78.38711	45.01385	1989.803763
4365	41.97052	45.04199	1929.518817
4366	5.043	45.049	1930.540323
4367	126.364319	45.083588	1910
4368	122.027962	45.090366	1931
4369	-123.391	45.102	1900.002688
4370	124.812477	45.120747	1918
4371	26.64219	45.14791	1940.147849
4372	28.806	45.18	1940.147849
4373	127.96154	45.21479	1921
4374	27.969	45.292	1940.147849
4375	-111.9153568	45.29536876	1992
4376	122.885544	45.311108	1933
4377	126.297119	45.374176	1911
4378	121.55793	45.378082	1928
4379	123.995468	45.378349	1910
4380	15.73242	45.39845	1950.336022
4381	12.3155151	45.4408474	1921.822581
4382	128.327438	45.456562	1911
4383	99.68994	45.46013	1990.502688
4384	9.212594	45.4815	1935.002688
4385	9.1839679	45.499513	1945.706989
4386	124.284744	45.500912	1910
4387	126.982475	45.550217	1910
4388	-117.534	45.571	1970.862903
4389	-117.1846517	45.57811614	1970
4390	-118.7359181	45.58763935	1971
4391	7.76	45.612	1935.002688
4392	122.117	45.613	1934.752688
4393	122.835884	45.616356	1945
4394	13.7725775	45.6569256	1906.854839
4395	125.268875	45.704552	1911
4396	4.866686	45.73452	1950.126344
4397	126.654755	45.743805	1910
4398	127.479263	45.751717	1910
4399	25.17684	45.75399	1940.147849
4400	126.6518	45.75411	1946.502688
4401	4.862823	45.75483	1928.502688
4402	126.6476	45.75507	1934.905914
4403	127.015	45.774	1946.556452
4404	15.9906	45.81732	1950.040323
4405	128.828461	45.836071	1911
4406	121.735748	45.844204	1945
4407	-112.662	45.90339	1986.47043
4408	-119.3332	45.92059	1971.596774
4409	128.032806	45.947277	1911
4410	128.742615	45.974594	1911
4411	126.597527	45.986897	1910
4412	121.995651	46.010281	1902
4413	14.51157	46.05941	1950.438172
4414	14.76563	46.06561	1950.438172
4415	127.397537	46.076141	1911
4416	27.879	46.105	1940.147849
4417	0.296	46.155	1944.336022
4418	130.58577	46.249531	1911
4419	126.291519	46.257355	1911
4420	28.1426	46.29382	1940.147849
4421	129.558548	46.317696	1911
4422	48.05283	46.34882	1927.526882
4423	123.412216	46.392883	1945
4424	125.322189	46.401821	1911
4425	112.139	46.424	1997.639785
4426	-120.7387671	46.4553713	1984
4427	41.538	46.461	1929.467742
4428	-109.8534097	46.46717701	1987
4429	45.32959	46.46813	1929.384409
4430	41.5369	46.47948	1929.384409
4431	25.05638	46.52816	1940.147849
4432	45.32959	46.57397	1929.540323
4433	-120.53	46.59733	1984.02957
4434	126.986137	46.636982	1911
4435	27.72846	46.64024	1940.147849
4436	126.103081	46.682037	1911
4437	100.123	46.692	1989.639785
4438	122.901466	46.724819	1945
4439	25.2141	46.76815	1940.147849
4440	61.654	46.795	1950.502688
4441	-113.3378	46.82455	1939.505376
4442	29.46087	46.83084	1940.147849
4443	29.4619	46.83413	1940.147849
4444	127.504219	46.875813	1911
4445	28.41116	46.88812	1940.147849
4446	28.97095	47.00273	1940.147849
4447	92.72461	47.01772	1993.446237
4448	28.85396	47.02123	1940.147849
4449	28.86108	47.04112	1940.147849
4450	51.933336	47.116673	1997.419355
4451	107.122	47.13	1999.502688
4452	132.304991	47.135	1946.473118
4453	19.51	47.16	1950.311828
4454	23.12073	47.16918	1940.147849
4455	39.63878	47.21473	1929.508065
4456	-2.311506	47.244	1931.610215
4457	21.95491	47.25488	1940.147849
4458	132.016009	47.263	1947.336022
4459	-119.4049	47.26432	1983.384409
4460	123.96241	47.339676	1910
4461	126.960938	47.459908	1911
4462	100.87	47.485	1991.653226
4463	-121.7936868	47.48994678	1907
4464	-2.504539	47.54496	1929.25
4465	101.2064	47.59644	1997.669355
4466	27.92038	47.75225	1940.147849
4467	107.0947	47.78363	1927.002688
4468	1.882439	47.94832	1929.897849
4469	113.955	47.994	1990.739247
4470	122.738411	48.002453	1920
4471	96.259	48.025	1992.403226
4472	28.29014	48.15715	1940.147849
4473	28.29151	48.16059	1940.147849
4474	18.319	48.245	1929.072581
4475	54.714	48.405	1928.349462
4476	68.02734	48.63291	1927.392473
4477	119.158577	48.783905	1902
4478	89.91211	48.80686	1998.586022
4479	2.3522219	48.856614	1920.419355
4480	2.433	48.882	1926.919355
4481	62.3	48.884	1927.392473
4482	2.333764	48.911856	1926.620968
4483	2.359314	48.93333	1926.502688
4484	2.357443	48.936181	1926.58871
4485	2.673175	48.96581	1944.056452
4486	88.94531	48.97661	2000.682796
4487	12.09	49.01	1933.05914
4488	119.747223	49.216228	1910
4489	119.43425	49.322701	1905
4490	18.61359	49.39668	1929.120968
4491	1.049907	49.469956	1931.833333
4492	117.447639	49.582745	1893
4493	95.782	49.662	1989.642473
4494	18.346	49.683	1929.120968
4495	106.789	49.763	1989.658602
4496	17.9908	49.76885	1929.120968
4497	18.03406	49.81318	1929.072581
4498	18.284	49.83499	1929.120968
4499	20.43541	49.96545	1934.430108
4500	14.46075	50.07213	1929.072581
4501	91.664	50.102	2001.599462
4502	14.67542	50.11246	1929.120968
4503	57.231	50.271	1999.575269
4504	8.76709	50.57626	1950.669355
4505	123.724045	50.5863	1920
4506	4.438477	50.84757	1946.895161
4507	-1.4043509	50.9097004	1901.223118
4508	4.4257868	50.9272511	1925.919355
4509	7.174845	50.96181	1938.545699
4510	2.3767763	51.0343684	1902.446237
4511	-1.803	51.075	1928.405914
4512	2.907	51.226	1930.016129
4513	0.506721	51.388	1918.422043
4514	13.5729398	51.4039954	1907.408602
4515	0.370759	51.441884	1917.61828
4516	-2.58791	51.454513	1916.63172
4517	-3.17909	51.481581	1901.104839
4518	-3.2239582	51.4944589	1900.760753
4519	-2.6914364	51.5022576	1919.567204
4520	-0.1277583	51.5073509	1900.591398
4521	-0.298193	51.644142	1909.091398
4522	19.145136	51.919438	1921.607527
4523	1.232479	51.966426	1918.467742
4524	1.159937	52.00761	1910.709677
4525	-9.510856	52.06	1928.672043
4526	6.623769	52.0906	1928.954301
4527	5.27	52.13	1928.639785
4528	19.81934	52.13349	1950.077957
4529	0.9707801	52.1872472	1911.776882
4530	21.0498	52.1874	1950.077957
4531	21.0122287	52.2296756	1892.903226
4532	21.02783	52.23116	1929.508065
4533	4.92	52.36	1930.876344
4534	13.404954	52.5200066	1903.430108
4535	8.8016936	53.0792962	1900.739247
4536	-6.2603097	53.3498053	1920.798387
4537	-2.985535	53.40789	1926.66129
4538	-2.981415	53.40789	1926.66129
4539	-2.9915726	53.4083714	1901.819892
4540	-2.2426305	53.4807593	1905.448925
4541	9.9936819	53.5510846	1912.672043
4542	-0.3367413	53.7456709	1901.021505
4543	85.93231	54.28026	1929.424731
4544	20.4522144	54.7104264	1947.419355
4545	-1.7743478	54.9770208	1912.693548
4546	-1.427406	54.999424	1904.717742
4547	-4.3128871	55.8615833	1900.677419
4548	-4.251806	55.864237	1900.666667
4549	-3.120117	55.89996	1959.002688
4550	-3.1665102	55.9755278	1905.352151
4551	-2.970721	56.462018	1918.384409
4552	9.909668	57.01681	1939.884409
4553	-2.13	57.141	1959.002688
4554	17.14417	60.67351	1927.599462
4556	-149.502	62.38018	1963.322581
4557	27.68555	62.8852	1939.002688
4558	28.7235	65.31085	1934
